#	KBUR	1943-06-01T08:00:00+00:00	2017-08-20T04:53:00+00:00
# Potentially problematic gaps: 462
1967-10-13 12:00:00+00:00	1967-10-13 21:00:00+00:00	0 days 09:00:00
1968-12-23 18:00:00+00:00	1968-12-24 03:00:00+00:00	0 days 09:00:00
1995-11-08 07:00:00+00:00	1995-11-08 16:00:00+00:00	0 days 09:00:00
1967-11-11 18:00:00+00:00	1967-11-12 03:00:00+00:00	0 days 09:00:00
1968-01-06 18:00:00+00:00	1968-01-07 03:00:00+00:00	0 days 09:00:00
1966-03-12 18:00:00+00:00	1966-03-13 03:00:00+00:00	0 days 09:00:00
1966-03-13 18:00:00+00:00	1966-03-14 03:00:00+00:00	0 days 09:00:00
1965-06-06 18:00:00+00:00	1965-06-07 03:00:00+00:00	0 days 09:00:00
1965-01-28 18:00:00+00:00	1965-01-29 03:00:00+00:00	0 days 09:00:00
2002-06-18 14:53:00+00:00	2002-06-18 23:53:00+00:00	0 days 09:00:00
1965-06-20 18:00:00+00:00	1965-06-21 03:00:00+00:00	0 days 09:00:00
1980-10-07 16:00:00+00:00	1980-10-08 01:00:00+00:00	0 days 09:00:00
1965-08-30 18:00:00+00:00	1965-08-31 03:00:00+00:00	0 days 09:00:00
1965-10-11 18:00:00+00:00	1965-10-12 03:00:00+00:00	0 days 09:00:00
1965-06-11 18:00:00+00:00	1965-06-12 03:00:00+00:00	0 days 09:00:00
1965-12-04 18:00:00+00:00	1965-12-05 03:00:00+00:00	0 days 09:00:00
1965-06-05 18:00:00+00:00	1965-06-06 03:00:00+00:00	0 days 09:00:00
1984-03-05 21:00:00+00:00	1984-03-06 06:00:00+00:00	0 days 09:00:00
2003-05-21 20:53:00+00:00	2003-05-22 05:53:00+00:00	0 days 09:00:00
1996-06-30 23:00:00+00:00	1996-07-01 07:46:00+00:00	0 days 08:46:00
1997-12-16 04:47:00+00:00	1997-12-16 12:50:00+00:00	0 days 08:03:00
2003-03-18 22:53:00+00:00	2003-03-19 06:53:00+00:00	0 days 08:00:00
1982-08-30 14:00:00+00:00	1982-08-30 22:00:00+00:00	0 days 08:00:00
1987-09-29 05:00:00+00:00	1987-09-29 13:00:00+00:00	0 days 08:00:00
2005-01-05 05:53:00+00:00	2005-01-05 13:53:00+00:00	0 days 08:00:00
1982-02-19 07:00:00+00:00	1982-02-19 15:00:00+00:00	0 days 08:00:00
2001-06-29 06:53:00+00:00	2001-06-29 14:53:00+00:00	0 days 08:00:00
2004-01-22 12:53:00+00:00	2004-01-22 20:53:00+00:00	0 days 08:00:00
2000-12-14 20:53:00+00:00	2000-12-15 04:53:00+00:00	0 days 08:00:00
1986-08-25 05:00:00+00:00	1986-08-25 13:00:00+00:00	0 days 08:00:00
1976-04-24 21:00:00+00:00	1976-04-25 05:00:00+00:00	0 days 08:00:00
1986-11-08 07:00:00+00:00	1986-11-08 15:00:00+00:00	0 days 08:00:00
1983-06-05 06:00:00+00:00	1983-06-05 14:00:00+00:00	0 days 08:00:00
1997-05-04 22:46:00+00:00	1997-05-05 06:46:00+00:00	0 days 08:00:00
1993-10-29 11:00:00+00:00	1993-10-29 19:00:00+00:00	0 days 08:00:00
1981-01-26 10:00:00+00:00	1981-01-26 18:00:00+00:00	0 days 08:00:00
2003-12-25 20:39:00+00:00	2003-12-26 03:53:00+00:00	0 days 07:14:00
2001-12-01 06:53:00+00:00	2001-12-01 14:00:00+00:00	0 days 07:07:00
1992-03-23 08:00:00+00:00	1992-03-23 15:00:00+00:00	0 days 07:00:00
1983-08-06 01:00:00+00:00	1983-08-06 08:00:00+00:00	0 days 07:00:00
1997-09-06 03:47:00+00:00	1997-09-06 10:47:00+00:00	0 days 07:00:00
2003-05-21 04:53:00+00:00	2003-05-21 11:53:00+00:00	0 days 07:00:00
2000-07-21 06:53:00+00:00	2000-07-21 13:53:00+00:00	0 days 07:00:00
1979-12-10 15:00:00+00:00	1979-12-10 22:00:00+00:00	0 days 07:00:00
1984-09-18 16:00:00+00:00	1984-09-18 23:00:00+00:00	0 days 07:00:00
1998-11-01 15:53:00+00:00	1998-11-01 22:53:00+00:00	0 days 07:00:00
1986-12-27 07:00:00+00:00	1986-12-27 14:00:00+00:00	0 days 07:00:00
1986-03-19 07:00:00+00:00	1986-03-19 14:00:00+00:00	0 days 07:00:00
1987-05-22 00:00:00+00:00	1987-05-22 07:00:00+00:00	0 days 07:00:00
2001-10-22 05:53:00+00:00	2001-10-22 12:53:00+00:00	0 days 07:00:00
1986-03-12 07:00:00+00:00	1986-03-12 14:00:00+00:00	0 days 07:00:00
1996-03-30 07:00:00+00:00	1996-03-30 13:00:00+00:00	0 days 06:00:00
1968-05-07 18:00:00+00:00	1968-05-08 00:00:00+00:00	0 days 06:00:00
1968-08-14 15:00:00+00:00	1968-08-14 21:00:00+00:00	0 days 06:00:00
1978-03-11 05:00:00+00:00	1978-03-11 11:00:00+00:00	0 days 06:00:00
1986-07-01 06:00:00+00:00	1986-07-01 12:00:00+00:00	0 days 06:00:00
1994-10-10 07:00:00+00:00	1994-10-10 13:00:00+00:00	0 days 06:00:00
1986-07-12 14:00:00+00:00	1986-07-12 20:00:00+00:00	0 days 06:00:00
1983-03-17 12:00:00+00:00	1983-03-17 18:00:00+00:00	0 days 06:00:00
1981-11-12 21:00:00+00:00	1981-11-13 03:00:00+00:00	0 days 06:00:00
1968-11-19 18:00:00+00:00	1968-11-20 00:00:00+00:00	0 days 06:00:00
1968-11-29 12:00:00+00:00	1968-11-29 18:00:00+00:00	0 days 06:00:00
1968-12-01 12:00:00+00:00	1968-12-01 18:00:00+00:00	0 days 06:00:00
1986-08-29 07:00:00+00:00	1986-08-29 13:00:00+00:00	0 days 06:00:00
1986-08-30 07:00:00+00:00	1986-08-30 13:00:00+00:00	0 days 06:00:00
1987-10-02 06:00:00+00:00	1987-10-02 12:00:00+00:00	0 days 06:00:00
1994-10-02 07:00:00+00:00	1994-10-02 13:00:00+00:00	0 days 06:00:00
1980-01-28 09:00:00+00:00	1980-01-28 15:00:00+00:00	0 days 06:00:00
2004-10-31 20:53:00+00:00	2004-11-01 02:53:00+00:00	0 days 06:00:00
1984-06-30 05:00:00+00:00	1984-06-30 11:00:00+00:00	0 days 06:00:00
1973-08-06 16:00:00+00:00	1973-08-06 22:00:00+00:00	0 days 06:00:00
